"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT16","WT18"
"USC00190736","BLUE HILL COOP, MA US","2010-11-11","0.00","0.0","0.0","45","37","37",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-12","0.00","0.0","0.0","53","35","35",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-13","0.00","0.0","0.0","61","42","42",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-14","0.00","0.0","0.0","50","41","41",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-15","0.00","0.0","0.0","52","44","44",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-16","0.09","0.0","0.0","54","46","46",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-17","0.95","0.0","0.0","62","46","57",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-18","0.00","0.0","0.0","52","37","42",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-19","0.00","0.0","0.0","43","32","32",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-20","0.00","0.0","0.0","51","31","35",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-21","0.00","0.0","0.0","37","29","29",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-22","0.01","0.0","0.0","53","31","36",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-23","0.00","0.0","0.0","60","47","50",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-24","0.00","0.0","0.0","47","29","39",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-25","0.00","0.0","0.0","39","26","27",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-26","0.12","0.0","0.0","44","29","36",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-27","0.00","0.0","0.0","41","27","31",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-28","0.00","0.0","0.0","42","22","22",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-29","0.00","0.0","0.0","45","30","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-11-30","0.00","0.0","0.0","49","35","37",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-01","0.49","0.0","0.0","55","43","47",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-02","0.00","0.0","0.0","48","29","32",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-03","0.00","0.0","0.0","38","29","29",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-04","0.00","0.0","0.0","40","27","29",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-05","0.00","0.0","0.0","34","23","26",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-06","0.00","0.0","0.0","32","22","23",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-07","0.00","0.0","0.0","33","23","25",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-08","0.00","0.0","0.0","31","19","23",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-09","0.00","0.0","0.0","26","14","15",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-10","0.00","0.0","0.0","25","9","10",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-11","0.00","0.0","0.0","44","25","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-12","1.57","0.0","0.0","55","33","39",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-13","0.35","0.0","0.0","55","33","49",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-14","0.00","0.0","0.0","33","16","24",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-15","0.02","0.2","0.0","19","13","14",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-16","0.00","0.0","0.0","32","15","17",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-17","0.00","0.0","0.0","34","17","17",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-18","0.00","0.0","0.0","37","22","23",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-19","0.00","0.0","0.0","34","25","25",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-20","0.32","3.1","0.0","30","23","24",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-21","0.03","0.2","3.0","38","23","25",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-22","0.14","1.4","2.0","36","28","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-23","0.11","1.1","4.0","36","27","27",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-24","0.00","0.0","3.0","35","23","24",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-25","0.00","0.0","3.0","29","18","19",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-26","1.33","13.3","3.0","30","20","26",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-27","0.35","3.6","17.0","28","15","27",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-28","0.00","0.0","15.0","32","14","16",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-29","0.00","0.0","14.0","36","24","27",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-30","0.00","0.0","13.0","42","23","24",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2010-12-31","0.00","0.0","12.0","50","28","31",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-01","0.00","0.0","11.0","50","31","42",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-02","0.01","0.0","5.0","57","42","43",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-03","0.20","0.0","2.0","47","26","26",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-04","0.00","0.0","2.0","33","21","22",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-05","0.00","0.0","2.0","37","22","24",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-06","0.00","0.0","2.0","37","18","18",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-07","0.00","0.0","2.0","30","17","21",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-08","0.03","0.5","3.0","33","21","27",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-09","0.13","1.7","3.0","30","25","26",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-10","0.00","0.0","3.0","32","18","19",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-11","0.00","0.0","3.0","33","16","16",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-12","1.29","10.9","14.0","31","16","31",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-13","0.75","7.3","19.0","31","21","21",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-14","0.00","0.0","16.0","28","14","14",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-15","0.00","0.0","16.0","23","8","9",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-16","0.01","0.3","15.0","30","9","25",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-17","0.00","0.0","15.0","31","11","11",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-18","0.02","0.2","15.0","23","10","23",,"    1",,"    1",,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-19","1.00","1.9","13.0","39","23","34",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-20","0.20","1.3","14.0","36","21","22",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-21","0.27","2.5","16.0","30","21","24",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-22","0.37","5.1","20.0","26","11","11",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-23","0.00","0.0","19.0","24","5","6",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-24","0.00","0.0","18.0","22","-7","-7",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-25","0.06","1.2","19.0","11","-7","11",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-26","0.04","0.6","18.0","29","11","24",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-27","1.58","14.2","29.0","31","22","22",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-28","0.05","0.5","26.0","33","20","21",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-29","0.00","0.0","25.0","33","21","25",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-30","0.00","0.0","24.0","36","19","20",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-01-31","0.00","0.0","23.0","36","12","14",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-01","0.00","0.0","23.0","25","14","18",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-02","1.19","9.5","31.0","29","16","29",,"    1","    1","    1",,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-03","0.78","1.1","30.0","34","15","17",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-04","0.00","0.0","29.0","25","13","13",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-05","0.00","0.0","28.0","32","13","23",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-06","0.24","0.0","26.0","45","23","35",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-07","0.00","0.0","24.0","41","28","28",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-08","0.24","2.0","25.0","43","28","31",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-09","0.04","0.0","24.0","36","9","9",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-10","0.00","0.0","23.0","28","9","19",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-11","0.00","0.0","23.0","26","11","11",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-12","0.00","0.0","23.0","28","11","24",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-13","0.00","0.0","23.0","38","19","20",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-14","0.00","0.0","22.0","39","19","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-15","0.00","0.0","20.0","53","20","20",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-16","0.00","0.0","20.0","25","15","17",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-17","0.00","0.0","19.0","39","17","35",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-18","0.00","0.0","16.0","59","35","39",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-19","0.05","0.0","14.0","59","33","33",,,,,,,,,"    1",,
"USC00190736","BLUE HILL COOP, MA US","2011-02-20","0.00","0.0","14.0","34","13","13",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-21","0.03","0.7","15.0","33","13","22",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-22","0.02","0.3","14.0","27","8","9",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-23","0.00","0.0","13.0","34","9","16",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-24","0.00","0.0","11.0","38","16","27",,,,"    1",,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-25","0.22","0.0","11.0","42","27","35",,"    1",,"    1",,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-26","1.41","1.5","13.0","41","21","23",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-27","0.18","2.6","16.0","35","23","28",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-02-28","0.08","0.8","16.0","31","21","27",,"    1",,"    1",,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-01","0.44","0.0","11.0","47","27","27",,"    1",,"    1",,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-02","0.00","0.0","9.0","36","26","31",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-03","0.00","0.0","8.0","45","8","9",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-04","0.00","0.0","8.0","27","9","16",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-05","0.00","0.0","8.0","37","16","36",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-06","0.00","0.0","3.0","53","36","51",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-07","0.80","0.0","0.0","59","51","53",,"    1",,,,,,,"    1",,
"USC00190736","BLUE HILL COOP, MA US","2011-03-08","0.00","0.0","0.0","53","22","22",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-09","0.00","0.0","0.0","41","22","31",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-10","0.00","0.0","0.0","34","31","34",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-11","0.16","0.0","0.0","47","34","47",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-12","0.36","0.0","0.0","54","34","34",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-13","0.00","0.0","0.0","51","34","40",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-14","0.00","0.0","0.0","48","32","34",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-15","0.01","0.0","0.0","37","28","32",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-16","0.00","0.0","0.0","47","30","34",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-17","0.54","0.0","0.0","43","34","37","0.0","    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-18","0.00","0.0","0.0","61","37","46",,,,,,,,,"    1",,
"USC00190736","BLUE HILL COOP, MA US","2011-03-19","0.00","0.0","0.0","69","41","42",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-20","0.00","0.0","0.0","47","26","30","0.0",,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-21","0.00","0.0","0.0","42","30","34",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-22","0.33","2.0","2.0","38","31","32",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-23","0.00","0.0","0.0","40","27","29",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-24","0.02","0.3","0.0","38","27","28",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-25","0.03","0.2","0.0","36","25","26",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-26","0.00","0.0","0.0","43","20","23",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-27","0.00","0.0","0.0","39","22","24","0.0",,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-28","0.00","0.0","0.0","43","23","25",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-29","0.00","0.0",,"44","25","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-30","0.00","0.0","0.0","47","27","33",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-03-31","0.00","0.0","0.0","53","33","37",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-01","1.02","4.6","5.0","45","31","32",,"    1",,"    1",,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-02","0.12","0.0","2.0","36","32","36",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-03","0.00","0.0","0.0","50","35","39","0.0",,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-04","0.00","0.0","0.0","53","38","40",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-05","0.43","0.0","0.0","57","38","57",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-06","0.16","0.0","0.0","61","31","35",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-07","0.00","0.0","0.0","51","32","36",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-08","0.00","0.0","0.0","52","34","39",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-09","0.00","0.0","0.0","52","33","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-10","0.00","0.0","0.0","60","37","41","0.0",,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-11","0.05","0.0","0.0","63","41","51",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-12","0.00","0.0","0.0","69","51","56",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-13","0.34","0.0","0.0","61","41","41",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-14","0.94","0.0","0.0","44","39","43",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-15","0.00","0.0","0.0","63","35","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-16","0.00","0.0","0.0","47","31","36",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-17","1.30","0.0","0.0","55","36","52",,"    1",,,,,,,"    1",,
"USC00190736","BLUE HILL COOP, MA US","2011-04-18","0.00","0.0","0.0","61","40","42",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-19","0.00","0.0","0.0","59","42","46",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-20","0.09","0.0","0.0","47","38","41",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-21","0.00","0.0","0.0","46","39","46",,,,,,,,,"    1",,
"USC00190736","BLUE HILL COOP, MA US","2011-04-22","0.00","0.0","0.0","54","33","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-23","0.02","0.0","0.0","52","36","37",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-24","0.43","0.0","0.0","54","37","54",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-25","0.05","0.0","0.0","74","53","54",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-26","0.04","0.0","0.0","55","45","50",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-27","0.00","0.0","0.0","64","45","61",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-28","0.02","0.0","0.0","78","60","63",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-29","0.03","0.0","0.0","65","53","59",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-04-30","0.00","0.0","0.0","74","50","51",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-01","0.00","0.0","0.0","60","43","50","0.0",,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-02","0.00","0.0","0.0","55","42","48",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-03","0.00","0.0","0.0","73","48","55",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-04","0.00","0.0","0.0","74","55","58",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-05","0.58","0.0","0.0","63","41","45",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-06","0.01","0.0","0.0","58","43","51",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-07","0.00","0.0","0.0","70","48","53",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-08","0.50","0.0","0.0","71","48","50",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-09","0.00","0.0","0.0","54","47","52",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-10","0.00","0.0","0.0","67","48","49",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-11","0.15","0.0","0.0","53","45","46",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-12","0.06","0.0","0.0","59","46","49",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-13","0.00","0.0","0.0","57","46","53",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-14","0.00","0.0","0.0","64","43","45",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-15","0.33","0.0","0.0","64","45","52","0.0","    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-16","0.64","0.0","0.0","63","45","45",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-17","0.15","0.0","0.0","47","45","45",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-18","0.36","0.0","0.0","50","45","50",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-19","0.57","0.0","0.0","54","49","53",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-20","0.18","0.0","0.0","62","49","52",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-21","0.01","0.0","0.0","67","51","54",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-22","0.00","0.0","0.0","69","44","46","0.0","    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-23","0.11","0.0","0.0","54","45","47","0.0","    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-24","0.32","0.0","0.0","63","47","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-25","0.00","0.0","0.0","80","58","65",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-26","0.00","0.0","0.0","75","54","61",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-27","0.00","0.0","0.0","80","61","64",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-28","0.00","0.0","0.0","89","63","67",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-29","0.00","0.0","0.0","80","64","66",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-30","0.00","0.0","0.0","82","66","70",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-05-31","0.00","0.0","0.0","87","64","70",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-01","0.00","0.0","0.0","80","60","66",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-02","0.64","0.0","0.0","80","60","65",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-03","0.00","0.0","0.0","72","48","55",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-04","0.00","0.0","0.0","69","50","58",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-05","0.00","0.0","0.0","64","46","55","0.0",,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-06","0.00","0.0","0.0","70","54","62",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-07","0.00","0.0","0.0","75","59","67",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-08","0.00","0.0","0.0","85","64","73",,,"    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-09","0.12","0.0","0.0","90","67","67",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-10","0.72","0.0","0.0","88","63","69",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-11","0.01","0.0","0.0","74","57","57",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-12","1.34","0.0","0.0","58","50","51",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-13","0.12","0.0","0.0","55","51","53",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-14","0.03","0.0","0.0","64","51","52",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-15","0.01","0.0","0.0","60","51","60",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-16","0.00","0.0","0.0","70","55","62",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-17","0.00","0.0","0.0","86","62","68",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-18","0.12","0.0","0.0","71","60","61",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-19","0.00","0.0","0.0","82","61","66",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-20","0.00","0.0","0.0","76","58","65",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-21","0.00","0.0","0.0","79","60","68",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-22","0.00","0.0","0.0","80","64","67",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-23","1.44","0.0","0.0","70","60","60",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-24","0.22","0.0","0.0","61","57","57",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-25","0.09","0.0","0.0","60","54","54",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-26","0.26","0.0","0.0","68","54","64",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-27","0.00","0.0","0.0","78","61","67",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-28","0.00","0.0","0.0","80","64","71",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-29","0.00","0.0","0.0","82","66","69",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-06-30","0.00","0.0","0.0","82","58","65",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2011-07-01","0.00","0.0","0.0","80","59","65",,,,,,,,,,,
